,id,country,country_code,country_population,province,county,last_updated,coordinates.latitude,coordinates.longitude,latest.confirmed,latest.deaths,latest.recovered
718,718,US,US,327167434,Georgia,"Jasper County, Georgia",2021-05-06T16:31:00Z,33.31638086,-83.68809707,1399,38,0
719,719,US,US,327167434,Georgia,"Charlton County, Georgia",2021-05-06T16:31:00Z,30.78171091,-82.13776476,1397,33,0
720,720,US,US,327167434,Georgia,"Brooks County, Georgia",2021-05-06T16:31:00Z,30.84213007,-83.58044259,1389,47,0
721,721,US,US,327167434,Georgia,"Telfair County, Georgia",2021-05-06T16:31:00Z,31.9293189,-82.93898954,1299,57,0
722,722,US,US,327167434,Georgia,"Towns County, Georgia",2021-05-06T16:31:00Z,34.91664063,-83.7371836,1225,56,0
723,723,US,US,327167434,Georgia,"Early County, Georgia",2021-05-06T16:31:00Z,31.32275589,-84.90368024,1170,49,0
724,724,US,US,327167434,Georgia,"Johnson County, Georgia",2021-05-06T16:31:00Z,32.70149191,-82.66004169,1116,49,0
725,725,US,US,327167434,Georgia,"Wilkes County, Georgia",2021-05-06T16:31:00Z,33.78244142,-82.74431235,1079,27,0
726,726,US,US,327167434,Georgia,"Dooly County, Georgia",2021-05-06T16:31:00Z,32.15713852,-83.79877218,1071,46,0
727,727,US,US,327167434,Georgia,"Atkinson County, Georgia",2021-05-06T16:31:00Z,31.29712539,-82.8801485,1023,19,0
728,728,US,US,327167434,Georgia,"Turner County, Georgia",2021-05-06T16:31:00Z,31.71635344,-83.62405504,1019,39,0
729,729,US,US,327167434,Georgia,"Screven County, Georgia",2021-05-06T16:31:00Z,32.75056735,-81.61198076,984,31,0
730,730,US,US,327167434,Georgia,"Clinch County, Georgia",2021-05-06T16:31:00Z,30.91495659,-82.7062035,972,26,0
731,731,US,US,327167434,Georgia,"Evans County, Georgia",2021-05-06T16:31:00Z,32.15680035,-81.88693171,958,29,0
732,732,US,US,327167434,Georgia,"Seminole County, Georgia",2021-05-06T16:31:00Z,30.94796731,-84.8685677,952,19,0
733,733,US,US,327167434,Georgia,"Candler County, Georgia",2021-05-06T16:31:00Z,32.40338087,-82.07363459,941,66,0
734,734,US,US,327167434,Georgia,"Wilkinson County, Georgia",2021-05-06T16:31:00Z,32.80243181,-83.17127711,925,28,0
735,735,US,US,327167434,Georgia,"Pulaski County, Georgia",2021-05-06T16:31:00Z,32.23221006,-83.47595871,924,44,0
736,736,US,US,327167434,Georgia,"Hancock County, Georgia",2021-05-06T16:31:00Z,33.27025372,-83.0010033,910,65,0
737,737,US,US,327167434,Georgia,"Irwin County, Georgia",2021-05-06T16:31:00Z,31.60228761,-83.27631819,907,29,0
738,738,US,US,327167434,Georgia,"Stewart County, Georgia",2021-05-06T16:31:00Z,32.0786911,-84.83407425,891,25,0
739,739,US,US,327167434,Georgia,"Montgomery County, Georgia",2021-05-06T16:31:00Z,32.17335546,-82.53483678,886,23,0
740,740,US,US,327167434,Georgia,"Heard County, Georgia",2021-05-06T16:31:00Z,33.29691499,-85.12838545,874,19,0
741,741,US,US,327167434,Georgia,"Macon County, Georgia",2021-05-06T16:31:00Z,32.35769873,-84.04259517,872,30,0
742,742,US,US,327167434,Georgia,"Mcintosh County, Georgia",2021-05-06T16:31:00Z,31.49917809,-81.41109983,857,16,0
743,743,US,US,327167434,Georgia,"Long County, Georgia",2021-05-06T16:31:00Z,31.7525468,-81.74578697,856,12,0
744,744,US,US,327167434,Georgia,"Jenkins County, Georgia",2021-05-06T16:31:00Z,32.79240686,-81.96353889,853,44,0
745,745,US,US,327167434,Georgia,"Miller County, Georgia",2021-05-06T16:31:00Z,31.16394414,-84.73065654,853,13,0
746,746,US,US,327167434,Georgia,"Treutlen County, Georgia",2021-05-06T16:31:00Z,32.4038265,-82.56725914,841,27,0
747,747,US,US,327167434,Georgia,"Wilcox County, Georgia",2021-05-06T16:31:00Z,31.97294127,-83.43251677,824,47,0
748,748,US,US,327167434,Georgia,"Lincoln County, Georgia",2021-05-06T16:31:00Z,33.79723474,-82.46708136,811,26,0
749,749,US,US,327167434,Georgia,"Terrell County, Georgia",2021-05-06T16:31:00Z,31.77676171,-84.43678999,806,47,0
750,750,US,US,327167434,Georgia,"Taylor County, Georgia",2021-05-06T16:31:00Z,32.55558686,-84.24922651,798,25,0
751,751,US,US,327167434,Georgia,"Lanier County, Georgia",2021-05-06T16:31:00Z,31.03802211,-83.06258139,780,13,0
752,752,US,US,327167434,Georgia,"Twiggs County, Georgia",2021-05-06T16:31:00Z,32.66716778,-83.42700283,722,42,0
753,753,US,US,327167434,Georgia,"Crawford County, Georgia",2021-05-06T16:31:00Z,32.71449856,-83.98633841,663,19,0
754,754,US,US,327167434,Georgia,"Wheeler County, Georgia",2021-05-06T16:31:00Z,32.11699453,-82.72456357,627,24,0
755,755,US,US,327167434,Georgia,"Randolph County, Georgia",2021-05-06T16:31:00Z,31.76259707,-84.75413416,626,34,0
756,756,US,US,327167434,Georgia,"Calhoun County, Georgia",2021-05-06T16:31:00Z,31.52910617,-84.62448565,581,15,0
757,757,US,US,327167434,Georgia,"Marion County, Georgia",2021-05-06T16:31:00Z,32.35344941,-84.52455824,561,19,0
758,758,US,US,327167434,Georgia,"Warren County, Georgia",2021-05-06T16:31:00Z,33.40892921,-82.67672549,527,17,0
759,759,US,US,327167434,Georgia,"Talbot County, Georgia",2021-05-06T16:31:00Z,32.69941969,-84.53297092,476,18,0
760,760,US,US,327167434,Georgia,"Echols County, Georgia",2021-05-06T16:31:00Z,30.71006964,-82.89391997,471,9,0
761,761,US,US,327167434,Georgia,"Schley County, Georgia",2021-05-06T16:31:00Z,32.26200792,-84.31478743,351,5,0
762,762,US,US,327167434,Georgia,"Glascock County, Georgia",2021-05-06T16:31:00Z,33.22930468,-82.6107943,264,19,0
763,763,US,US,327167434,Georgia,"Clay County, Georgia",2021-05-06T16:31:00Z,31.61804399,-84.96809245,239,3,0
764,764,US,US,327167434,Georgia,"Baker County, Georgia",2021-05-06T16:31:00Z,31.32609409,-84.44447039,231,9,0
765,765,US,US,327167434,Georgia,"Quitman County, Georgia",2021-05-06T16:31:00Z,31.86654953,-85.01295456,168,2,0
766,766,US,US,327167434,Georgia,"Webster County, Georgia",2021-05-06T16:31:00Z,32.046727600000004,-84.55088178,145,4,0
767,767,US,US,327167434,Georgia,"Taliaferro County, Georgia",2021-05-06T16:31:00Z,33.56613302,-82.87881086,124,3,0
768,768,US,US,327167434,Ohio,"Franklin County, Ohio",2021-05-06T16:31:00Z,39.96947128,-83.00933072,125347,1392,0
769,769,US,US,327167434,Ohio,"Cuyahoga County, Ohio",2021-05-06T16:31:00Z,41.42441485,-81.65858169,111320,2107,0
770,770,US,US,327167434,Ohio,"Hamilton County, Ohio",2021-05-06T16:31:00Z,39.19604613,-84.54207829,79747,1200,0
771,771,US,US,327167434,Ohio,"Montgomery County, Ohio",2021-05-06T16:31:00Z,39.75468776,-84.29097551,51209,1012,0
772,772,US,US,327167434,Ohio,"Summit County, Ohio",2021-05-06T16:31:00Z,41.12591572,-81.53218826,46916,957,0
773,773,US,US,327167434,Ohio,"Lucas County, Ohio",2021-05-06T16:31:00Z,41.61985841,-83.65977665,41890,782,0
774,774,US,US,327167434,Ohio,"Butler County, Ohio",2021-05-06T16:31:00Z,39.43863845,-84.57616769,38250,580,0
775,775,US,US,327167434,Ohio,"Stark County, Ohio",2021-05-06T16:31:00Z,40.81390964,-81.3656565,32150,907,0
776,776,US,US,327167434,Ohio,"Lorain County, Ohio",2021-05-06T16:31:00Z,41.4682,-82.17815,24874,480,0
777,777,US,US,327167434,Ohio,"Warren County, Ohio",2021-05-06T16:31:00Z,39.42756349,-84.16668839,24236,298,0
778,778,US,US,327167434,Ohio,"Mahoning County, Ohio",2021-05-06T16:31:00Z,41.01464431,-80.77623825,21439,586,0
779,779,US,US,327167434,Ohio,"Lake County, Ohio",2021-05-06T16:31:00Z,41.69640842,-81.23731889,20548,368,0
780,780,US,US,327167434,Ohio,"Clermont County, Ohio",2021-05-06T16:31:00Z,39.04799835,-84.1518028,19719,238,0
781,781,US,US,327167434,Ohio,"Delaware County, Ohio",2021-05-06T16:31:00Z,40.27842038,-83.00497693,18478,136,0
782,782,US,US,327167434,Ohio,"Licking County, Ohio",2021-05-06T16:31:00Z,40.09168119,-82.48310277,16384,210,0
783,783,US,US,327167434,Ohio,"Fairfield County, Ohio",2021-05-06T16:31:00Z,39.75160112,-82.63054367,16116,199,0
784,784,US,US,327167434,Ohio,"Trumbull County, Ohio",2021-05-06T16:31:00Z,41.31706712,-80.7611827,15974,466,0
785,785,US,US,327167434,Ohio,"Medina County, Ohio",2021-05-06T16:31:00Z,41.14042,-81.86402,15213,262,0
786,786,US,US,327167434,Ohio,"Greene County, Ohio",2021-05-06T16:31:00Z,39.69153624,-83.88995224,15013,244,0
787,787,US,US,327167434,Ohio,"Clark County, Ohio",2021-05-06T16:31:00Z,39.91665401,-83.78374972,13942,336,0
788,788,US,US,327167434,Ohio,"Wood County, Ohio",2021-05-06T16:31:00Z,41.36181919,-83.62298935,13038,194,0
789,789,US,US,327167434,Ohio,"Portage County, Ohio",2021-05-06T16:31:00Z,41.16769121,-81.197434,12792,202,0
790,790,US,US,327167434,Ohio,"Allen County, Ohio",2021-05-06T16:31:00Z,40.77150975,-84.10580165,11590,235,0
791,791,US,US,327167434,Ohio,"Richland County, Ohio",2021-05-06T16:31:00Z,40.77469823,-82.53644023,11300,206,0
792,792,US,US,327167434,Ohio,"Miami County, Ohio",2021-05-06T16:31:00Z,40.05344879,-84.22890719,10656,215,0
793,793,US,US,327167434,Ohio,"Muskingum County, Ohio",2021-05-06T16:31:00Z,39.96539185,-81.94438690000001,8787,132,0
794,794,US,US,327167434,Ohio,"Wayne County, Ohio",2021-05-06T16:31:00Z,40.82883124,-81.88802208,8760,219,0
795,795,US,US,327167434,Ohio,"Columbiana County, Ohio",2021-05-06T16:31:00Z,40.76856034,-80.77736999999998,8743,229,0
796,796,US,US,327167434,Ohio,"Pickaway County, Ohio",2021-05-06T16:31:00Z,39.64185995,-83.02433171,8540,121,0
797,797,US,US,327167434,Ohio,"Marion County, Ohio",2021-05-06T16:31:00Z,40.5872053,-83.16076959,8502,137,0
798,798,US,US,327167434,Ohio,"Tuscarawas County, Ohio",2021-05-06T16:31:00Z,40.39758,-81.40727,8461,243,0
799,799,US,US,327167434,Ohio,"Erie County, Ohio",2021-05-06T16:31:00Z,41.36363327,-82.61924446,7840,184,0
800,800,US,US,327167434,Ohio,"Hancock County, Ohio",2021-05-06T16:31:00Z,41.00198273,-83.66654457,6884,126,0
801,801,US,US,327167434,Ohio,"Ross County, Ohio",2021-05-06T16:31:00Z,39.33762975,-83.05699969,6830,152,0
802,802,US,US,327167434,Ohio,"Ashtabula County, Ohio",2021-05-06T16:31:00Z,41.70741071,-80.74821492,6765,169,0
803,803,US,US,327167434,Ohio,"Geauga County, Ohio",2021-05-06T16:31:00Z,41.49954507,-81.17858376,6664,148,0
804,804,US,US,327167434,Ohio,"Scioto County, Ohio",2021-05-06T16:31:00Z,38.80431807,-82.99280886,6393,105,0
805,805,US,US,327167434,Ohio,"Belmont County, Ohio",2021-05-06T16:31:00Z,40.02955,-81.03891,5837,167,0
806,806,US,US,327167434,Ohio,"Union County, Ohio",2021-05-06T16:31:00Z,40.2994141,-83.37163687,5696,52,0
807,807,US,US,327167434,Ohio,"Lawrence County, Ohio",2021-05-06T16:31:00Z,38.5989115,-82.53672191,5542,102,0
808,808,US,US,327167434,Ohio,"Jefferson County, Ohio",2021-05-06T16:31:00Z,40.38499038,-80.7617359,5487,151,0
809,809,US,US,327167434,Ohio,"Huron County, Ohio",2021-05-06T16:31:00Z,41.14620646,-82.59834972,5419,119,0
810,810,US,US,327167434,Ohio,"Darke County, Ohio",2021-05-06T16:31:00Z,40.13323815,-84.61936159,5342,124,0
811,811,US,US,327167434,Ohio,"Sandusky County, Ohio",2021-05-06T16:31:00Z,41.3562907,-83.14622536,5322,120,0
812,812,US,US,327167434,Ohio,"Seneca County, Ohio",2021-05-06T16:31:00Z,41.12385416,-83.12772481,5258,121,0
813,813,US,US,327167434,Ohio,"Athens County, Ohio",2021-05-06T16:31:00Z,39.33367694,-82.04528713,5181,58,0
814,814,US,US,327167434,Ohio,"Washington County, Ohio",2021-05-06T16:31:00Z,39.45556814,-81.49549442,5138,109,0
815,815,US,US,327167434,Ohio,"Auglaize County, Ohio",2021-05-06T16:31:00Z,40.5609019,-84.22174006,4878,99,0
816,816,US,US,327167434,Ohio,"Mercer County, Ohio",2021-05-06T16:31:00Z,40.53998441,-84.62935951,4797,101,0
817,817,US,US,327167434,Ohio,"Shelby County, Ohio",2021-05-06T16:31:00Z,40.331579100000006,-84.20479591,4676,93,0
818,818,US,US,327167434,Ohio,"Knox County, Ohio",2021-05-06T16:31:00Z,40.39871647,-82.42155219,4477,110,0
819,819,US,US,327167434,Ohio,"Madison County, Ohio",2021-05-06T16:31:00Z,39.89409076,-83.40016714,4350,61,0
820,820,US,US,327167434,Ohio,"Putnam County, Ohio",2021-05-06T16:31:00Z,41.02207499,-84.13171932,4263,101,0
821,821,US,US,327167434,Ohio,"Ashland County, Ohio",2021-05-06T16:31:00Z,40.84598539,-82.27068220000002,4209,95,0
822,822,US,US,327167434,Ohio,"Fulton County, Ohio",2021-05-06T16:31:00Z,41.60180125,-84.13007158,4204,69,0
823,823,US,US,327167434,Ohio,"Defiance County, Ohio",2021-05-06T16:31:00Z,41.32391395,-84.49049983,4177,102,0
824,824,US,US,327167434,Ohio,"Crawford County, Ohio",2021-05-06T16:31:00Z,40.85077096,-82.91976902,3960,106,0
825,825,US,US,327167434,Ohio,"Brown County, Ohio",2021-05-06T16:31:00Z,38.93466335,-83.86736690000002,3924,57,0
826,826,US,US,327167434,Ohio,"Logan County, Ohio",2021-05-06T16:31:00Z,40.38848354,-83.76580216,3809,76,0
827,827,US,US,327167434,Ohio,"Preble County, Ohio",2021-05-06T16:31:00Z,39.74154015,-84.64796429,3784,98,0
828,828,US,US,327167434,Ohio,"Clinton County, Ohio",2021-05-06T16:31:00Z,39.41497156,-83.80848314,3699,64,0
829,829,US,US,327167434,Ohio,"Ottawa County, Ohio",2021-05-06T16:31:00Z,41.53771439,-83.1460634,3661,79,0
830,830,US,US,327167434,Ohio,"Highland County, Ohio",2021-05-06T16:31:00Z,39.18470278,-83.60097509,3531,61,0
831,831,US,US,327167434,Ohio,"Williams County, Ohio",2021-05-06T16:31:00Z,41.56027904,-84.58812469,3372,78,0
832,832,US,US,327167434,Ohio,"Champaign County, Ohio",2021-05-06T16:31:00Z,40.13762049,-83.76951052,3296,58,0
833,833,US,US,327167434,Ohio,"Guernsey County, Ohio",2021-05-06T16:31:00Z,40.05203709,-81.49421008,3153,53,0
834,834,US,US,327167434,Ohio,"Jackson County, Ohio",2021-05-06T16:31:00Z,39.01966171,-82.61846109,3118,56,0
835,835,US,US,327167434,Ohio,"Perry County, Ohio",2021-05-06T16:31:00Z,39.73706969,-82.23612251,2945,50,0
836,836,US,US,327167434,Ohio,"Morrow County, Ohio",2021-05-06T16:31:00Z,40.52405816,-82.79397982,2837,39,0
837,837,US,US,327167434,Ohio,"Fayette County, Ohio",2021-05-06T16:31:00Z,39.55984513,-83.45609759,2810,49,0
838,838,US,US,327167434,Ohio,"Hardin County, Ohio",2021-05-06T16:31:00Z,40.66152068,-83.65944040000002,2701,64,0
839,839,US,US,327167434,Ohio,"Henry County, Ohio",2021-05-06T16:31:00Z,41.3338951,-84.06823006,2679,66,0
840,840,US,US,327167434,Ohio,"Coshocton County, Ohio",2021-05-06T16:31:00Z,40.3016178,-81.92001377,2639,58,0
841,841,US,US,327167434,Ohio,"Holmes County, Ohio",2021-05-06T16:31:00Z,40.56119155,-81.92933959,2591,104,0
842,842,US,US,327167434,Ohio,"Van Wert County, Ohio",2021-05-06T16:31:00Z,40.86963,-84.58003000000002,2426,63,0
843,843,US,US,327167434,Ohio,"Pike County, Ohio",2021-05-06T16:31:00Z,39.07738685,-83.0669746,2373,33,0
844,844,US,US,327167434,Ohio,"Adams County, Ohio",2021-05-06T16:31:00Z,38.84585817,-83.47208771,2365,52,0
845,845,US,US,327167434,Ohio,"Gallia County, Ohio",2021-05-06T16:31:00Z,38.82495915,-82.31741640000001,2351,48,0
846,846,US,US,327167434,Ohio,"Wyandot County, Ohio",2021-05-06T16:31:00Z,40.84232405,-83.30440042,2306,54,0
847,847,US,US,327167434,Ohio,"Hocking County, Ohio",2021-05-06T16:31:00Z,39.49694656,-82.47914929,2148,62,0
848,848,US,US,327167434,Ohio,"Carroll County, Ohio",2021-05-06T16:31:00Z,40.57958927,-81.08975237,1910,47,0
849,849,US,US,327167434,Ohio,"Paulding County, Ohio",2021-05-06T16:31:00Z,41.11660033,-84.58020083,1717,40,0
850,850,US,US,327167434,Ohio,"Meigs County, Ohio",2021-05-06T16:31:00Z,39.08259271,-82.02369512,1443,39,0
851,851,US,US,327167434,Ohio,"Noble County, Ohio",2021-05-06T16:31:00Z,39.76590136,-81.45553803,1335,42,0
852,852,US,US,327167434,Ohio,"Monroe County, Ohio",2021-05-06T16:31:00Z,39.72744286,-81.08341596,1312,42,0
853,853,US,US,327167434,Ohio,"Morgan County, Ohio",2021-05-06T16:31:00Z,39.62028353,-81.85268895,1083,34,0
854,854,US,US,327167434,Ohio,"Harrison County, Ohio",2021-05-06T16:31:00Z,40.29381406,-81.09109454,1074,37,0
855,855,US,US,327167434,Ohio,"Vinton County, Ohio",2021-05-06T16:31:00Z,39.25092262,-82.4852864,821,15,0
856,856,US,US,327167434,Ohio,"Van County, Ohio",2021-05-06T16:31:00Z,38.83336418380274,-82.30020683984053,1,0,0
857,857,US,US,327167434,North Carolina,"Mecklenburg County, North Carolina",2021-05-06T16:31:00Z,35.24147789,-80.83080552,110982,946,0
858,858,US,US,327167434,North Carolina,"Wake County, North Carolina",2021-05-06T16:31:00Z,35.79010846,-78.65039764,86664,723,0
859,859,US,US,327167434,North Carolina,"Guilford County, North Carolina",2021-05-06T16:31:00Z,36.07946818,-79.78897008,46902,698,0
860,860,US,US,327167434,North Carolina,"Forsyth County, North Carolina",2021-05-06T16:31:00Z,36.13053703,-80.25630221,35546,374,0
861,861,US,US,327167434,North Carolina,"Cumberland County, North Carolina",2021-05-06T16:31:00Z,35.04862488,-78.82739225,28383,300,0
862,862,US,US,327167434,North Carolina,"Gaston County, North Carolina",2021-05-06T16:31:00Z,35.29417636,-81.18015484,26392,423,0
863,863,US,US,327167434,North Carolina,"Durham County, North Carolina",2021-05-06T16:31:00Z,35.99542,-78.89644,25000,219,0
864,864,US,US,327167434,North Carolina,"Union County, North Carolina",2021-05-06T16:31:00Z,34.98832565,-80.53074453,24172,217,0
865,865,US,US,327167434,North Carolina,"Cabarrus County, North Carolina",2021-05-06T16:31:00Z,35.2372,-80.5423,21693,252,0
866,866,US,US,327167434,North Carolina,"Johnston County, North Carolina",2021-05-06T16:31:00Z,35.51765595,-78.36573857,21328,217,0
867,867,US,US,327167434,North Carolina,"Pitt County, North Carolina",2021-05-06T16:31:00Z,35.59351086,-77.37466837,19498,86,0
868,868,US,US,327167434,North Carolina,"Catawba County, North Carolina",2021-05-06T16:31:00Z,35.66399447,-81.2195283,19299,301,0
869,869,US,US,327167434,North Carolina,"New Hanover County, North Carolina",2021-05-06T16:31:00Z,34.23292157,-77.88477524,19035,164,0
870,870,US,US,327167434,North Carolina,"Iredell County, North Carolina",2021-05-06T16:31:00Z,35.8311,-80.8987,18589,208,0
871,871,US,US,327167434,North Carolina,"Alamance County, North Carolina",2021-05-06T16:31:00Z,36.04397207,-79.39945153,17899,267,0
872,872,US,US,327167434,North Carolina,"Buncombe County, North Carolina",2021-05-06T16:31:00Z,35.61113256,-82.53009394,17585,315,0
873,873,US,US,327167434,North Carolina,"Onslow County, North Carolina",2021-05-06T16:31:00Z,34.73346891,-77.42966411,16846,142,0
874,874,US,US,327167434,North Carolina,"Rowan County, North Carolina",2021-05-06T16:31:00Z,35.63958872,-80.5247094,16730,301,0
875,875,US,US,327167434,North Carolina,"Davidson County, North Carolina",2021-05-06T16:31:00Z,35.79317658,-80.21270474,16375,186,0
876,876,US,US,327167434,North Carolina,"Robeson County, North Carolina",2021-05-06T16:31:00Z,34.64008531,-79.10347379,16342,234,0
877,877,US,US,327167434,North Carolina,"Randolph County, North Carolina",2021-05-06T16:31:00Z,35.71031397,-79.80611821,14939,225,0
878,878,US,US,327167434,North Carolina,"Harnett County, North Carolina",2021-05-06T16:31:00Z,35.34117,-78.78837,11467,169,0
879,879,US,US,327167434,North Carolina,"Nash County, North Carolina",2021-05-06T16:31:00Z,35.96715823,-77.98645077,11426,188,0
880,880,US,US,327167434,North Carolina,"Cleveland County, North Carolina",2021-05-06T16:31:00Z,35.33417285,-81.55568143,11393,224,0
881,881,US,US,327167434,North Carolina,"Wayne County, North Carolina",2021-05-06T16:31:00Z,35.36376229,-78.0041603,11068,245,0
882,882,US,US,327167434,North Carolina,"Henderson County, North Carolina",2021-05-06T16:31:00Z,35.33617169,-82.4799515,10117,159,0
883,883,US,US,327167434,North Carolina,"Lincoln County, North Carolina",2021-05-06T16:31:00Z,35.48576876,-81.23065125,9945,85,0
884,884,US,US,327167434,North Carolina,"Burke County, North Carolina",2021-05-06T16:31:00Z,35.74950709,-81.70450603,9919,153,0
885,885,US,US,327167434,North Carolina,"Wilson County, North Carolina",2021-05-06T16:31:00Z,35.72196,-77.91637,9633,173,0
886,886,US,US,327167434,North Carolina,"Caldwell County, North Carolina",2021-05-06T16:31:00Z,35.95296194,-81.54654875,9298,105,0
887,887,US,US,327167434,North Carolina,"Craven County, North Carolina",2021-05-06T16:31:00Z,35.11728658,-77.08247035,9227,124,0
888,888,US,US,327167434,North Carolina,"Brunswick County, North Carolina",2021-05-06T16:31:00Z,34.07059384,-78.23749682,9079,152,0
889,889,US,US,327167434,North Carolina,"Moore County, North Carolina",2021-05-06T16:31:00Z,35.3106825,-79.48131025,8837,187,0
890,890,US,US,327167434,North Carolina,"Orange County, North Carolina",2021-05-06T16:31:00Z,36.06139661,-79.12059608,8510,101,0
891,891,US,US,327167434,North Carolina,"Surry County, North Carolina",2021-05-06T16:31:00Z,36.4147231,-80.68749152,8151,160,0
892,892,US,US,327167434,North Carolina,"Sampson County, North Carolina",2021-05-06T16:31:00Z,34.99160724,-78.37157696,7891,108,0
893,893,US,US,327167434,North Carolina,"Stanly County, North Carolina",2021-05-06T16:31:00Z,35.31191451,-80.25087478,7756,131,0
894,894,US,US,327167434,North Carolina,"Rockingham County, North Carolina",2021-05-06T16:31:00Z,36.39604336,-79.77511119,7479,107,0
